,dome_load_kw
1824,0.011786724386724338
1825,0.010809235209235083
1826,0.010372871572871513
1827,0.009651659451659422
1828,0.009430303030302947
1829,0.009240692640692562
1830,0.010098124098124023
1831,0.009434054834054862
1832,0.007720634920634854
1833,0.008692063492063421
1834,0.008505339105339134
1835,0.00904733044733034
1836,0.008561616161616157
1837,0.00910764790764788
1838,0.009335930735930628
1839,0.008446464646464676
1840,0.00915353535353529
1841,0.011243578643578597
1842,0.012122077922077916
1843,0.019278499278499422
1844,0.024226839826840072
1845,0.02191313131313145
1846,0.01734112554112561
1847,0.013681385281385324
1848,0.011786724386724338
1849,0.010809235209235083
1850,0.010372871572871513
1851,0.009651659451659422
1852,0.009430303030302947
1853,0.009240692640692562
1854,0.010098124098124023
1855,0.009434054834054862
1856,0.007720634920634854
1857,0.008692063492063421
1858,0.008505339105339134
1859,0.00904733044733034
1860,0.008561616161616157
1861,0.00910764790764788
1862,0.009335930735930628
1863,0.008446464646464676
1864,0.00915353535353529
1865,0.011243578643578597
1866,0.012122077922077916
1867,0.019278499278499422
1868,0.024226839826840072
1869,0.02191313131313145
1870,0.01734112554112561
1871,0.013681385281385324
1872,0.011786724386724338
1873,0.010809235209235083
1874,0.010372871572871513
1875,0.009651659451659422
1876,0.009430303030302947
1877,0.009240692640692562
1878,0.010098124098124023
1879,0.009434054834054862
1880,0.007720634920634854
1881,0.008692063492063421
1882,0.008505339105339134
1883,0.00904733044733034
1884,0.008561616161616157
1885,0.00910764790764788
1886,0.009335930735930628
1887,0.008446464646464676
1888,0.00915353535353529
1889,0.011243578643578597
1890,0.012122077922077916
1891,0.019278499278499422
1892,0.024226839826840072
1893,0.02191313131313145
1894,0.01734112554112561
1895,0.013681385281385324
1896,0.011786724386724338
1897,0.010809235209235083
1898,0.010372871572871513
1899,0.009651659451659422
1900,0.009430303030302947
1901,0.009240692640692562
1902,0.010098124098124023
1903,0.009434054834054862
1904,0.007720634920634854
1905,0.008692063492063421
1906,0.008505339105339134
1907,0.00904733044733034
1908,0.008561616161616157
1909,0.00910764790764788
1910,0.009335930735930628
1911,0.008446464646464676
1912,0.00915353535353529
1913,0.011243578643578597
1914,0.012122077922077916
1915,0.019278499278499422
1916,0.024226839826840072
1917,0.02191313131313145
1918,0.01734112554112561
1919,0.013681385281385324
1920,0.011786724386724338
1921,0.010809235209235083
1922,0.010372871572871513
1923,0.009651659451659422
1924,0.009430303030302947
1925,0.009240692640692562
1926,0.010098124098124023
1927,0.009434054834054862
1928,0.007720634920634854
1929,0.008692063492063421
1930,0.008505339105339134
1931,0.00904733044733034
1932,0.008561616161616157
1933,0.00910764790764788
1934,0.009335930735930628
1935,0.008446464646464676
1936,0.00915353535353529
1937,0.011243578643578597
1938,0.012122077922077916
1939,0.019278499278499422
1940,0.024226839826840072
1941,0.02191313131313145
1942,0.01734112554112561
1943,0.013681385281385324
1944,0.011786724386724338
1945,0.010809235209235083
1946,0.010372871572871513
1947,0.009651659451659422
1948,0.009430303030302947
1949,0.009240692640692562
1950,0.010098124098124023
1951,0.009434054834054862
1952,0.007720634920634854
1953,0.008692063492063421
1954,0.008505339105339134
1955,0.00904733044733034
1956,0.008561616161616157
1957,0.00910764790764788
1958,0.009335930735930628
1959,0.008446464646464676
1960,0.00915353535353529
1961,0.011243578643578597
1962,0.012122077922077916
1963,0.019278499278499422
1964,0.024226839826840072
1965,0.02191313131313145
1966,0.01734112554112561
